t,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
1985,6.11073835848,61.37117677475498,23.525022564,29.350263928185342,41.032708884419996,37.066310254325515,56.56740777912133,148.504666647107,111.10314380462978,16.686495176999998,102.77996556991111,54.24907435490983,24.3888573088,24.151029260512864,24.98184847204956,46.92294860510347,47.76705655093272,586.13259387,22.156181807478156,828.3319466771981,164.95235765150193,123.15646409380214,47.6922600014,4.114765973949736,193.60071308188876,56.54260964526197
1986,6.179330728644,61.644977959749546,23.591461777103998,29.62580423103701,40.75035943594,37.21232062057728,57.737245014685314,151.67747999467306,114.06162703722283,16.88410446245,102.59786950785374,54.10658236183226,24.147002547079996,23.938292325744808,25.573257767873322,46.86429602228532,48.95983829743677,597.171044246898,21.713475841492443,833.9207465327175,167.60136706384543,124.02744566637917,47.299734641144,4.1636031678746,197.82799528992837,57.723920005898584
1987,6.25490883108,61.949265861537576,23.65857368928,29.89579405321647,40.40565021428,37.34517397945439,58.88986140746819,154.91115766948474,117.13554420900627,17.06337238394,102.44320662725079,53.94967025332111,23.868897760499998,23.7188309583938,26.176189931371194,46.801276022784705,50.098629049204284,608.266492281104,21.23684313179351,840.0126189988326,170.1534611885199,124.81596385743781,46.865753286714,4.213120350208421,202.14467586678066,58.89358735741585
1988,6.334239621996,62.27591570274408,23.724407901726,30.161786413799952,39.998857686659996,37.46190645880019,60.0094009654057,158.21526351937078,120.25017339455536,17.236512667499998,102.31523827026827,53.75921045445687,23.56064045863,23.487004765803764,26.774410225898635,46.71050836186646,51.17605725591483,619.4190455571801,20.728141816695302,846.1267833612261,172.6264264640757,125.52185238231884,46.404310048192,4.262939457336967,206.53421806148523,60.06777075181766
1989,6.412726002444,62.61317219939113,23.785175988564,30.42594742300307,39.53128640340001,37.55865425758118,61.07786643831196,161.6016082886378,123.30543078605251,17.42011431104,102.2106590677362,53.509945356849194,23.22990265396,23.235850319581008,27.346408693395666,46.56218968033227,52.18729963241987,630.6332987223361,20.190244421518752,851.6220929637212,175.05226532868957,126.14668343649467,45.933653742180006,4.312571823571652,210.9745639981284,61.268818462378384
1990,6.48698598972,62.9524013281735,23.837689808940002,30.689221637651833,39.0049910783,37.63230577513007,62.08290373512992,165.0740834471397,126.23769931311834,17.62414008529,102.12523065928261,53.18606394913072,22.88148048648,22.960295750064216,27.87641290555113,46.33660836284164,53.1301447607842,641.90515520116,19.625516250356014,856.0500847458724,177.45089349330482,126.69243867550436,45.46611897815,4.361624737137591,215.44645387745413,62.51024938764245
1991,6.507707076878,62.698762863779564,23.969276866816,30.856395009484977,38.532671789940004,37.7296249235495,63.074084954337835,168.67852478656346,129.03485170680983,17.8691142411,102.05602087725697,53.06637981476728,22.953275987589997,22.923570459589804,28.467596552564522,46.52076504034491,54.07882725681869,653.50048703973,19.453890363637967,857.1884319546691,180.25088490542666,127.01074551614383,45.252686290714,4.3919620384491385,220.10103003106346,63.8421823836895
1992,6.523069515536,62.429553644253126,24.094383287105998,31.017932277845887,38.007573088888,37.803847713770686,64.00177634065457,172.36779775866148,131.7123768346879,18.131392084039998,102.01031651338722,52.87672104713676,23.020583983629997,22.86363613601504,29.01841277843092,46.630542019694744,54.95991979856934,665.134417178196,19.264651217363202,857.1995896691566,183.0249488288372,127.24663628402533,45.044610510092,4.421225542958671,224.7840670281692,65.21133174841022
1993,6.5333659794,62.14871184296641,24.210881236608003,31.168435491841073,37.43817213548,37.85288542515157,64.87348728056114,176.09186587974602,134.37839189666917,18.393526974312,101.96338640876631,52.63805105783894,23.082430998600003,22.77593557372039,29.531752658230804,46.68070202080118,55.7870525811386,676.7518834856339,19.060849996493182,856.2534769784681,185.74448072419978,127.40621852261962,44.83405862781,4.44896937390193,229.4716657853713,66.5943148156477
1994,6.539338827848,61.86241509752161,24.316347119584,31.300984612204406,36.83451581613599,37.87457936762904,65.7012081642151,179.78502640853154,137.18309732271038,18.632146710198,101.88260378890746,52.38007486409374,23.13713453712,22.65524949518055,30.0140742243681,46.69426445344607,56.57893148285877,688.283369224136,18.846219829773805,854.6192147935369,188.37147806999923,127.4971637254465,44.609353752698,4.474661059890021,234.13554434215249,67.95954331036512
1995,6.541692039,61.57312165907557,24.408207227040002,31.41096999449513,36.202837456599994,37.867288759342124,66.49501679920091,183.40463344383906,140.22922467506527,18.8313355748,101.74775507102949,52.124853381995585,23.18303411823,22.499045562540093,30.47186021134008,46.68865198454256,57.34908399794725,699.67725766497,18.623003536761505,852.4910526402556,190.88050183914345,127.52555400562831,44.3625406664,4.498041175418637,238.75598839871657,69.28493790155792
1996,6.498113487932,61.342871092606124,24.597754345400002,31.548271797799906,35.578635537951996,37.923894630612914,67.32020835769079,186.77858247249335,143.68533106399101,18.98923668573,101.47600200539802,52.00088783792399,23.258057903668,22.31066830435231,30.83849884687102,46.66616966028283,58.13625431994678,710.853508650558,18.66953357170213,848.9030357097922,193.01823538243355,126.92668226003285,44.333227187376,4.50794785684794,243.20360743989076,70.6624469967714
1997,6.450025991202001,61.10539646549065,24.775650475968003,31.66479774182278,34.92514948964799,37.954116560169794,68.11686631361168,190.07246884817968,147.3874497042125,19.10821424328,101.14987838918013,51.8833022160553,23.324987061936,22.089112720234656,31.181151690788678,46.627105682556774,58.90530772211637,721.8636828545001,18.712676467061396,844.786029921111,195.03118239725256,126.25054596610126,44.284417100034,4.515269177360752,247.59385542179996,72.00713103285541
1998,6.399221906,60.84569206314094,24.934234038984,31.763472823337388,34.239703638479995,37.956876472653875,68.89466237078899,193.34007445257382,151.25180921931374,19.19808914688,100.81101139301802,51.76863564229972,23.379608397431998,21.845872694107754,31.51504076577065,46.56944251453647,59.65424013905365,732.728742450966,18.74810415032624,840.1389727235243,196.9439426480589,125.50259904638965,44.220665235775996,4.52136066985096,251.94558477654056,73.32581886933599
1999,6.347919268902,60.54502307253891,25.064102984704,31.84857215013943,33.518576178080004,37.93108908609808,69.66506539778442,196.6564756132022,155.15539452699844,19.273320243599997,100.51656934539753,51.64927235932422,23.416730293768005,21.596439298231626,31.85999042833989,46.48833001162117,60.378788289153945,743.4856163927501,18.769896318021754,834.9447843300585,198.79181416396767,124.68880939495479,44.14878092015999,4.528027966478389,256.2872727935279,74.62992240314166
2000,6.297550021280001,60.19135095615009,25.159349365260002,31.9232174966314,32.75872999176,37.87640945599707,70.43679799298671,200.07285726131525,159.0120029923405,19.34382435337,100.30492097815048,51.520352150856034,23.432982607019998,21.35259092042452,32.230894661348835,46.3814989819896,61.0764627384276,754.1573983782,18.77416627103858,829.2050732712099,200.60039064114702,123.81242331989269,44.073336776,4.536417687781035,260.63870108852774,75.92893435682781
2001,6.320501795556,59.87065270365199,25.170574556928,31.99342023109004,32.152316434276,37.827288857594276,71.19623139529182,203.4735188338596,162.7717331747494,19.412294315441997,99.75788615753966,51.22661635834952,23.436965545734004,21.060301943235565,32.51977562045631,46.34147055004386,61.788177185384725,764.790382228224,18.72492071148388,817.9898777611219,202.15153959073353,125.12363402859906,43.95409127214,4.546290551953676,265.0014227989769,77.1709533794986
2002,6.345778419396001,59.50038676836749,25.146941094152,32.05345739102169,31.512098688336,37.75116866983221,71.96035898493147,206.95685373753622,166.4906058622071,19.473255850648,99.28293816651875,50.92905912257857,23.420479340304,20.77790328184903,32.83815019676941,46.28142331485706,62.4761231386533,775.3189392113741,18.65877961456745,806.239141534354,203.65774864114678,126.4312187994233,43.830287525016004,4.557691042598584,269.37144732686323,78.40921422874654
2003,6.372197955012,59.09100164295153,25.096377509952003,32.10310303909814,30.833393937022,37.65132687365814,72.73019766349894,210.49797297225226,170.2150875774651,19.523558944498,98.84807719459698,50.63379755882043,23.386628074656,20.50598805902002,33.18093644785311,46.211469345950924,63.14683150904622,785.713129802592,18.579389173316045,794.0250021604638,205.11454235125737,127.73011052534906,43.697411867872,4.5692599844548765,273.73618399228536,79.65011866030302
