,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
1721,0.24451097898723417,3.069840636785544,1.900701606105247,1.1426609974842683,1.3369147467548173,1.7685188019089533,3.282662852065035,5.334465042178735,4.614462739680356,0.4454440806031571,44.91725512474157,14.087992514556497,3.0082827884153875,4.613141710637008,1.7195529891452428,9.595653658877263,5.344274310590542,66.62713166758653,4.057313657093783,155.71892862521867,5.94904314757572,4.383895081539542,7.717655481572519,0.12836242166836795,10.957287266227107,2.801156226407168
1722,0.3679866923992648,4.524949607265239,2.8769211302367643,1.7239998682501805,2.0257277032188847,2.6521085679917915,4.968623828585142,8.03083201474157,6.984430189067698,0.6732559367024292,68.85652088175141,21.872985340876724,4.556729098987037,6.982430685408993,2.602707722788892,14.523938512404778,8.274414503265316,101.69690258752188,6.158365005027551,245.01585585828747,9.055226312782036,6.426935037700802,11.384444032101984,0.19184012876504514,16.624192736900444,4.239817550974182
1723,0.5226038413861306,6.302216882329425,4.107017251287648,2.4539522279851256,2.894596247170047,3.7540449855287177,7.0929839575178235,11.40830040430076,9.970658474575508,0.9598594383562253,99.41855849889495,31.934826580827647,6.509389102209746,9.967804073062448,3.715508511157757,20.73372153387539,12.052048253842004,146.2784466069943,8.813707488126042,361.900658058299,12.992751047994988,8.904959067410188,15.868037390600778,0.2706901740040719,23.782799823565142,6.0525728872547475
1724,0.7110995759357818,8.41996104769025,5.614968802127285,3.3459970843617244,3.9606596473341518,5.092493566808525,9.697112201114582,15.526864917143008,13.631300243457499,1.3107071507942396,137.3101045953738,44.541334278895356,8.904741558921671,13.627397872903003,5.079625603650944,28.345929620714255,16.775415659484587,201.35314209981283,12.077344556239229,509.96478592705057,17.845281522757848,11.838463346929402,21.216701157116674,0.36611839445916,32.5777435625803,8.274723127059305
1725,0.9362326856500036,10.896661505973263,7.424915417536402,4.413703005686418,5.241133550978899,6.685752289820486,12.82263960375145,20.44693306284947,18.024876553691357,1.731286911212341,183.23997302400255,59.96110057978002,11.781506433579375,18.01971638949168,6.716866535804124,37.48225577073804,22.543239414654394,267.90794339781627,16.003608787479777,692.8475825533922,23.69707048451424,15.2482311466593,27.47943550145567,0.4793385388106841,43.15454565571417,10.941792801666562
1726,1.1927424991278384,13.639402809233411,9.500478635911648,5.633631709665113,6.710874720017044,8.493034805158985,16.406658455856366,26.054180610399317,23.062957586273278,2.2127930271900773,236.58234522710964,78.07509861030198,15.082983589495333,23.05635511952569,8.594278444374943,47.95881250578357,29.304775022005835,344.9031039133781,20.51955169116731,910.3006830523893,30.44868443157038,18.992122198499565,34.426438200586894,0.6072013356494119,55.31417868371507,14.00010161239894
1727,1.4736721145401828,16.544421708605594,11.790251729831017,6.97391801811588,8.33386795583418,10.462307848194683,20.360285859121788,32.19689936507736,28.62060001289977,2.7430025632908652,296.256349154104,98.5908670405228,18.728289971527765,28.61240650349518,10.665301916972757,59.51578346736606,36.94637159791767,430.67707049067724,25.51820285818772,1159.8594904070603,37.9481273790675,22.91650197934961,41.800215718665896,0.7458115825132866,68.76654109954791,17.37380415714369
1728,1.7792361094538993,19.61365493617967,14.29583144995222,8.435472792151494,10.110954717233115,12.594949065074047,24.686160582227203,38.87931724307454,34.701513169649274,3.3222722493424257,362.28585851180947,121.51655488681769,22.719848512529346,34.69157881556926,12.931319216344317,72.16088212210565,45.47258225869481,525.284581040839,31.002847667181626,1441.909094919041,46.20099972940953,27.02460522757366,49.60815221294547,0.8952568982110607,83.52049542679308,21.06515214545792
1729,2.1096394311860927,22.848705603576647,17.018741695896267,10.019149858536531,12.042878245395737,14.892228313608271,29.386775076931414,46.105376475008015,41.30920071385401,3.9509378935821373,434.6916571410777,146.85973160361434,27.05995181906952,41.29737471005278,15.393635960235109,85.90139423309044,54.88792658152879,628.7783427640754,36.976609681593615,1756.8801453463798,55.21282093515697,31.319241031196803,57.85721861207719,1.0556143667982107,99.58445918222621,25.076272431995186
1730,2.4650868507462205,26.250981574991965,19.960504322585457,11.725789741960753,14.130333724520565,17.35537837341449,34.46459817135276,53.87894102720726,48.44713309492557,4.629331210666898,513.4930954801351,174.62786046595,31.75087397842298,48.43326364283653,18.053545391649976,100.74453650841258,65.19705601145989,741.2113648544043,43.44259910338228,2105.2516117712976,64.98923973097503,35.80299531435846,66.55430851897056,1.2269558216738299,116.96680713685271,29.40927171292489
